2005-09,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
Taiwan,"","","","","","","","","","","","","","","","","","","","",""
1995-99,36.1,"",56.2,"",56.2,"",17.1,"",13.3,"",77.2,"",75.4,"",44.2,"",69.7,"",24.3,"",63.4
"",(35.2-37.0),"",(55.2-57.1),"",(55.0-57.4),"",(16.6-17.6),"",(12.8-13.8),"",(75.4-79.0),"",(74.5-76.3),"",(41.0-47.4),"",(67.5-71.9),"",(22.3-26.3),"",(59.4-67.3)
2000-04,35.8,"",57.1,"",58.1,"",19.5,"",11.6,"",80.7,"",74.5,"",44.3,"",76.0,"",22.3,"",71.8
"",(35.0-36.6),"",(56.3-57.8),"",(57.1-59.1),"",(19.1-19.9),"",(11.3-12.0),"",(79.4-82.1),"",(73.6-75.4),"",(42.0-46.6),"",(74.3-77.7),"",(20.7-23.9),"",(68.1-75.5)
2005-09,36.4,"",59.5,"",60.5,"",22.2,"",14.3,"",82.4,"",74.0,"",45.6,"",77.9,"",22.9,"",77.9
"",(35.5-37.2),"",(58.8-60.2),"",(59.5-61.4),"",(21.8-22.6),"",(13.9-14.7),"",(81.1-83.6),"",(73.0-75.0),"",(43.5-47.8),"",(76.5-79.3),"",(21.4-24.3),"",(74.5-81.3)
Thai registries,"","","","","","","","","","","","","","","","","","","","",""
1995-99,18.5,"",43.7,"",34.9,"",15.6,"",31.9,"",65.9,"",55.0,"",55.7,"",51.3,"",9.7,"",51.2
"",(9.7-27.4),"",(34.0-53.4),"",(22.7-47.1),"",(12.0-19.2),"",(20.2-43.6),"",(50.3-81.6),"",(48.8-61.3),"",(36.1-75.4),"",(30.8-71.7),"",(3.4-16.0),"",(39.5-62.9)
2000-04,15.3,"",52.2,"",35.7,"",10.5,"",9.7,"",72.9,"",57.7,"",47.3,"",64.7,"",17.2,"",58.9
"",(11.1-19.6),"",(47.4-57.1),"",(30.2-41.2),"",(9.2-11.8),"",(8.3-11.2),"",(63.7-82.0),"",(54.4-61.0),"",(37.4-57.1),"",(56.4-72.9),"",(12.2-22.3),"",(49.2-68.6)
2005-09,12.4,"",50.4,"",39.7,"",7.8,"",8.1,"",71.3,"",55.9,"",41.1,"",57.7,"",13.5,"",55.1
"",(9.0-15.8),"",(46.2-54.6),"",(34.7-44.6),"",(6.7-8.8),"",(7.0-9.2),"",(65.8-76.8),"",(52.7-59.1),"",(33.2-49.0),"",(50.7-64.7),"",(9.5-17.5),"",(45.5-64.6)
Turkey (Izmir),"","","","","","","","","","","","","","","","","","","","",""
1995-99,32.5,"",54.3,"",47.5,"",11.8,"",19.2,"",72.8,"",59.2,"",40.7,"",77.4,"",31.5,"",63.7
"",(25.8-39.1),"",(48.3-60.4),"",(40.4-54.6),"",(6.5-17.1),"",(15.7-22.7),"",(67.6-78.0),"",(51.0-67.5),"",(32.6-48.8),"",(69.3-85.5),"",(23.0-40.1),"",(54.2-73.3)
2000-04,20.0,"",50.4,"",46.8,"",19.2,"",11.0,"",81.5,"",63.4,"",46.0,"",80.2,"",36.4,"",69.1
"",(16.8-23.2),"",(46.8-54.0),"",(42.4-51.2),"",(14.2-24.1),"",(9.7-12.3),"",(78.4-84.5),"",(58.4-68.5),"",(38.1-54.0),"",(76.0-84.4),"",(30.3-42.5),"",(60.9-77.2)
2005-09,17.1,"",52.9,"",45.3,"",14.2,"",10.1,"",78.6,"",60.9,"",39.0,"",80.6,"",33.1,"",73.1
"",(14.9-19.2),"",(49.9-55.9),"",(41.5-49.0),"",(10.4-18.0),"",(9.1-11.0),"",(76.0-81.2),"",(56.3-65.4),"",(33.3-44.8),"",(77.6-83.6),"",(28.8-37.4),"",(66.1-80.2)
